G,NO,店舗,店舗名,部門,品種,品目,セグメント,分類名,ＪＡＮ,品名,客数,点数,原価,売上,粗利,粗利率%,ﾒｰｶｺｰﾄﾞ,メーカ名
0,149,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4962438627098,ダイヤル風邪薬５　錠剤　６３錠　半夏厚朴湯,1,1,435,1780,1345,75.56,780,ジェーピーエス製薬
0,150,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987040055213,カイゲン　２６包,1,1,877,1580,703,44.49,1050,カイゲン
0,151,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107609182,（＃）ルルアタックＥＸ１２錠,1,1,572,1180,608,51.53,1240,第一三共ヘルスケア
0,152,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107609199,（＃）ルルアタックＥＸ１８錠,1,1,763,1380,617,44.71,1240,第一三共ヘルスケア
0,153,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107609205,（＃）ルルアタックＥＸ２４錠,1,1,954,1780,826,46.4,1240,第一三共ヘルスケア
0,154,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107611437,（＃）新ルルＡゴールドＤＸ　３０錠,3,3,1800,2940,1140,38.78,1240,第一三共ヘルスケア
0,155,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107611444,（＃）新ルルＡゴールドＤＸ　６０錠,3,3,3060,4440,1380,31.08,1240,第一三共ヘルスケア
0,156,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107614698,プレコール持続性カプセル　２４カプセル,1,1,951,1580,629,39.81,1240,第一三共ヘルスケア
0,157,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107614704,プレコール持続性カプセル　３６カプセル,1,1,1211,1980,769,38.84,1240,第一三共ヘルスケア
0,158,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107615435,新ルルＡ錠Ｓ　５０錠,1,1,727,980,253,25.82,1240,第一三共ヘルスケア
0,159,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107615442,新ルルＡ錠Ｓ　１００錠,2,2,2248,2760,512,18.55,1240,第一三共ヘルスケア
0,160,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987107617156,（＃）ルルアタックＮＸ１２錠,1,1,572,1180,608,51.53,1240,第一三共ヘルスケア
0,161,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987123144872,ベンザブロックＳ　３０カプレット,1,1,1078,1680,602,35.83,1140,アリナミン製薬
0,162,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987123700818,ベンザブロックＳプラス　１８カプレット,2,2,1836,2760,924,33.48,1140,アリナミン製薬
0,163,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987123700856,（＃）ベンザブロックＩＰプラス　１８カプレット,1,1,1122,1680,558,33.21,1140,アリナミン製薬
0,164,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987300051702,エスタック総合感冒　１００錠,1,1,540,980,440,44.9,790,エスエス製薬
0,165,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987300059005,（＃）エスタックイブファインＥＸ１２錠,1,1,497,1380,883,63.99,790,エスエス製薬
0,166,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306042254,（＃）パブロンＳα〈錠〉７５錠,4,4,2160,3920,1760,44.9,770,大正製薬
0,167,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306045132,パブロンゴールドＡ　２１０錠,1,1,1250,1980,730,36.87,770,大正製薬
0,168,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306045156,パブロンゴールドＡ微粒　４４包,14,12,15000,14160,-840,-5.93,770,大正製薬
0,169,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306045989,（＃）パブロンエースＰｒｏ微粒　６包,1,1,718,1380,662,47.97,770,大正製薬
0,170,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306047372,（＃）パブロンＳゴールドＷ錠　３０錠,3,3,2310,4140,1830,44.2,770,大正製薬
0,171,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306047389,（＃）パブロンＳゴールドＷ錠　　４２錠,1,1,990,1780,790,44.38,770,大正製薬
0,172,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306047396,（＃）パブロンＳゴールドＷ錠　６０錠,1,1,1265,2280,1015,44.52,770,大正製薬
0,173,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306047488,（＃）パブロンＳゴールドＷ微粒　　１２包,1,1,770,1380,610,44.2,770,大正製薬
0,174,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306048058,（＃）パブロンメディカルＴ３０錠,2,2,2060,3960,1900,47.98,770,大正製薬
0,175,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306053724,（＃）パブロンメディカルＣ１８錠,1,1,718,1380,662,47.97,770,大正製薬
0,176,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306053731,（＃）パブロンメディカルＣ３０錠,1,1,1030,1980,950,47.98,770,大正製薬
0,177,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987306053748,（＃）パブロンメディカルＮ１８錠,1,1,718,1380,662,47.97,770,大正製薬
0,178,0,,1,3,1,1,医薬品／かぜ薬／総合感冒／総合感冒,4987336765413,（＃）ルキノンエースα　１８錠,1,1,184,798,614,76.94,600,小林薬品工業
0,179,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987045054594,麻黄湯Ｓ１０包,1,1,483,980,497,50.71,760,クラシエ薬品
0,180,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987045067068,五虎湯ＳⅡ　１０包,1,1,395,1280,885,69.14,760,クラシエ薬品
0,181,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987045068454,銀堯散Ａ９包,1,1,630,1280,650,50.78,760,クラシエ薬品
0,182,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987045069277,葛根湯Ｓ１２包,1,1,380,980,600,61.22,760,クラシエ薬品
0,183,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987045069321,麦門冬湯Ｓ２４包,1,1,1267,2180,913,41.88,760,クラシエ薬品
0,184,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987045069642,クラシエ葛根湯　ＰＢ　３２包,4,4,2248,5920,3672,62.03,760,クラシエ薬品
0,185,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987174721015,コフト顆粒　１２包,1,1,728,1300,572,44,9999,その他
0,186,0,,1,3,1,2,医薬品／かぜ薬／総合感冒／漢方製剤,4987336765826,アトラスミン葛根湯液　３０ｍＬ×３,2,2,260,1196,936,78.26,600,小林薬品工業
0,187,0,,1,3,2,1,医薬品／かぜ薬／せき・たん／せきどめ,4987240210146,龍角散　２０ｇ,1,1,486,798,312,39.1,103,龍角散
0,188,0,,1,3,2,2,医薬品／かぜ薬／せき・たん／ぜんそく,4987028106456,アストフィリンＳ　４５錠,2,2,2144,3160,1016,32.15,1190,エーザイ
0,189,0,,1,3,2,2,医薬品／かぜ薬／せき・たん／ぜんそく,4987306002319,アスクロン２４包,1,1,925,1780,855,48.03,770,大正製薬
0,190,0,,1,3,2,3,医薬品／かぜ薬／せき・たん／去たん,4987240210535,龍角散ダイレクトスティックミント１６包,2,2,820,1396,576,41.26,103,龍角散
0,191,0,,1,3,2,3,医薬品／かぜ薬／せき・たん／去たん,4987240210733,龍角散ダイレクトスティックピーチ１６包,2,2,820,1396,576,41.26,103,龍角散
0,192,0,,1,3,2,4,医薬品／かぜ薬／せき・たん／漢方製剤,4987438063790,神農麦門冬湯エキス錠,1,1,607,1580,973,61.58,780,ジェーピーエス製薬
0,193,0,,1,3,2,12,医薬品／かぜ薬／せき・たん／濫用医薬品発注制限,4987060007865,（＃）クールワンせき止めＧＸ　２４錠,2,2,800,2560,1760,68.75,28,杏林製薬
0,194,0,,1,3,2,12,医薬品／かぜ薬／せき・たん／濫用医薬品発注制限,4987300010921,ブロン錠　８４錠,2,2,1080,2560,1480,57.81,790,エスエス製薬
0,195,0,,1,3,2,12,医薬品／かぜ薬／せき・たん／濫用医薬品発注制限,4987300046005,ブロン液エース１２０ｍｌ,1,1,600,980,380,38.78,790,エスエス製薬
0,196,0,,1,3,2,12,医薬品／かぜ薬／せき・たん／濫用医薬品発注制限,4987316012827,（＃）ストナ去たんカプセル　１８ＣＰ,1,1,389,1080,691,63.98,750,佐藤製薬
0,197,0,,1,3,2,12,医薬品／かぜ薬／せき・たん／濫用医薬品発注制限,4987336766298,（♯）ルキノンせき止め液　１２０ｍｌ,1,1,195,980,785,80.1,600,小林薬品工業
0,198,0,,1,3,2,12,医薬品／かぜ薬／せき・たん／濫用医薬品発注制限,4987336766311,（♯）ルキノンせき止め錠　４８錠,1,1,390,1480,1090,73.65,600,小林薬品工業
0,199,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987067202805,コルゲン鼻炎フィルムクール９枚,1,1,450,980,530,54.08,1090,興和
0,200,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987154554220,（＃）フェキソフェナジン錠ＡＧ　２８錠,1,1,348,1680,1332,79.29,9999,その他
0,201,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987188166031,（＃）アレグラＦＸ　１４錠,1,1,657,1314,657,50,1020,久光製薬
0,202,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987300060018,（＃）アレジオン２０　１２錠,1,1,792,1980,1188,60,790,エスエス製薬
0,203,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987306045897,パブロン鼻炎カプセルＳα　２４カプセル,1,1,660,1280,620,48.44,770,大正製薬
0,204,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987306048362,パブロン鼻炎速溶錠ＥＸ　２４錠,1,1,490,1180,690,58.47,770,大正製薬
0,205,0,,1,3,3,1,医薬品／かぜ薬／鼻水・鼻づまり／鼻炎,4987336763136,ルキノン鼻炎カプセルＬＰ　６０カプセル,1,1,670,1980,1310,66.16,600,小林薬品工業
0,206,0,,1,3,3,2,医薬品／かぜ薬／鼻水・鼻づまり／点鼻薬,4987037761332,スットノ－ズα点鼻薬３０ｍｌ,1,1,163,598,435,72.74,13,奥田製薬
0,207,0,,1,3,3,2,医薬品／かぜ薬／鼻水・鼻づまり／点鼻薬,4987037761523,スットノーズαプラス点鼻薬　３０ｍｌ,2,2,326,1196,870,72.74,13,奥田製薬
0,208,0,,1,3,3,2,医薬品／かぜ薬／鼻水・鼻づまり／点鼻薬,4987316018775,ナザールスプレー　３０ｍｌ,4,4,1888,3992,2104,52.71,750,佐藤製薬
0,209,0,,1,3,3,2,医薬品／かぜ薬／鼻水・鼻づまり／点鼻薬,4987316018782,ナザールスプレーラベンダー　３０ｍｌ,2,2,944,1996,1052,52.71,750,佐藤製薬
0,210,0,,1,3,4,1,医薬品／かぜ薬／のどの痛み／スプレー,4935583204155,のどスプレー３０ｍｌ,2,2,374,1760,1386,78.75,117,白金製薬
0,211,0,,1,3,4,1,医薬品／かぜ薬／のどの痛み／スプレー,4935583204162,ポピショット　３０ｍｌ,1,1,133,598,465,77.76,117,白金製薬
0,212,0,,1,3,4,1,医薬品／かぜ薬／のどの痛み／スプレー,4987072004708,のどぬーるスプレ－１５ｍｌ,1,1,529,980,451,46.02,731,小林製薬
0,213,0,,1,3,4,1,医薬品／かぜ薬／のどの痛み／スプレー,4987072007624,のどぬーるスプレミニ８ｍｌ,1,1,409,798,389,48.75,731,小林製薬
0,214,0,,1,3,4,1,医薬品／かぜ薬／のどの痛み／スプレー,4987107611925,ルルのどスプレー　２５ｍｌ,2,2,1190,1960,770,39.29,1240,第一三共ヘルスケア
0,215,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4975979100180,セキトローチ２４錠,2,2,310,1396,1086,77.79,940,日新薬品工業
0,216,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987067234806,コルゲントローチ　１８個,2,2,768,1196,428,35.79,1090,興和
0,217,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987067235506,コルゲントローチ　２４個,1,1,496,798,302,37.84,1090,興和
0,218,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987156211947,南天のど飴はちみつゆず　２２錠,1,1,247,398,151,37.94,1000,常盤薬品工業
0,219,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987156212432,ＨＰ南天のど飴はちみつオレンジ　２４錠,1,1,183,398,215,54.02,1000,常盤薬品工業
0,220,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987156212586,南天のど飴キティー２２錠,2,2,494,796,302,37.94,1000,常盤薬品工業
0,221,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987206033710,浅田飴せきどめクールレモン　３６錠,1,1,330,698,368,52.72,1250,浅田飴
0,222,0,,1,3,4,2,医薬品／かぜ薬／のどの痛み／トローチ・ドロップ,4987306018907,ヴイックスドロップブルーミント２０粒,1,1,199,298,99,33.22,770,大正製薬
0,223,0,,1,3,4,3,医薬品／かぜ薬／のどの痛み／内服,4987072024324,ハレナース　９包,1,1,720,1180,460,38.98,731,小林製薬
0,224,0,,1,3,4,3,医薬品／かぜ薬／のどの痛み／内服,4987072043844,ハレナース　１８包,1,1,1320,2180,860,39.45,731,小林製薬
0,225,0,,1,3,4,3,医薬品／かぜ薬／のどの痛み／内服,4987072054673,（＃）のどぬーる鎮痛カプセル１８カプセル,1,1,550,980,430,43.88,731,小林製薬
0,226,0,,1,3,4,3,医薬品／かぜ薬／のどの痛み／内服,4987107626981,ペラックＴ錠　１８錠,4,4,1740,3920,2180,55.61,1240,第一三共ヘルスケア
0,227,0,,1,3,4,3,医薬品／かぜ薬／のどの痛み／内服,4987107626998,ペラックＴ錠　３６錠,3,3,2391,5340,2949,55.22,1240,第一三共ヘルスケア
0,228,0,,1,3,4,4,医薬品／かぜ薬／のどの痛み／漢方製剤,49344233,ネオシーダＮ　２０本,5,13,2808,4134,1326,32.08,9999,その他
0,229,0,,1,3,4,4,医薬品／かぜ薬／のどの痛み／漢方製剤,4987438079630,響声破笛丸エキス顆粒Ｇ,1,1,528,1680,1152,68.57,780,ジェーピーエス製薬
0,230,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4544630070959,チルデントこども用かぜシロップ　１２０ｍｌ,1,1,276,880,604,68.64,9999,その他
0,231,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4903301233565,キッズバファリンかぜシロップＳ　いちご味１２０ｍｌ,2,2,702,1760,1058,60.11,370,ライオン
0,232,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4903301233596,キッズバファリンかぜシロップＳ　ピーチ味１２０ｍｌ,1,1,351,880,529,60.11,370,ライオン
0,233,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4974042203209,こどもかぜ薬　１２包,2,2,314,1196,882,73.75,126,滋賀県製薬
0,234,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987192002417,ヒヤこども総合かぜ薬Ｍ１０包,2,2,780,1760,980,55.68,9999,その他
0,235,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987305116413,小児用ジキニンシロップ　３０ｍｌ,1,5,1100,1990,890,44.72,880,全薬工業
0,236,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987306047723,パブロンキッズかぜ錠４０錠,3,3,1350,2940,1590,54.08,770,大正製薬
0,237,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987306047730,パブロンキッズかぜ微粒１２包,1,1,450,980,530,54.08,770,大正製薬
0,238,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987306047761,パブロンキッズかぜシロップ　１２０ｍｌ,1,1,450,980,530,54.08,770,大正製薬
0,239,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987307020626,ＨＰ新小児用マイフレンＳ　３０ｍｌ,1,1,74,278,204,73.38,9999,その他
0,240,0,,1,3,5,1,医薬品／かぜ薬／子供用／総合感冒薬,4987426001940,ムヒのこどもかぜ顆粒１２包,2,2,924,1960,1036,52.86,3,池田模範堂
0,241,0,,1,3,5,2,医薬品／かぜ薬／子供用／せき・たん,4903301233619,キッズバファリンせきどめシロップＳ１２０ｍｌ,2,2,702,1760,1058,60.11,370,ライオン
0,242,0,,1,3,5,2,医薬品／かぜ薬／子供用／せき・たん,4987192002448,ヒヤこどもせきどめチュアブル２４錠,1,1,390,948,558,58.86,9999,その他
0,243,0,,1,3,5,3,医薬品／かぜ薬／子供用／鼻水・鼻づまり,4903301233633,キッズバファリン鼻炎シロップＳいちご味１２０ｍｌ,1,1,351,880,529,60.11,370,ライオン
0,244,0,,1,3,5,3,医薬品／かぜ薬／子供用／鼻水・鼻づまり,4987306045828,パブロン鼻炎カプセルＳα小児用　１２カプセル,1,1,660,1200,540,45,770,大正製薬
0,245,0,,1,3,5,3,医薬品／かぜ薬／子供用／鼻水・鼻づまり,4987426002237,ムヒのこども鼻炎シロップＳ１２０ｍｌ,1,1,462,980,518,52.86,3,池田模範堂
0,246,0,,1,3,5,4,医薬品／かぜ薬／子供用／のどの痛み,4987206394361,浅田飴子供せきどめドロップＧぶどう味　３０錠,1,1,348,598,250,41.81,1250,浅田飴
0,247,0,,1,3,5,5,医薬品／かぜ薬／子供用／その他,4903301282112,バファリンＪかぜ薬ａ　３６錠,1,1,346,848,502,59.2,370,ライオン
0,248,0,,1,3,5,5,医薬品／かぜ薬／子供用／その他,4903301446699,小児用バファリン１６錠,2,4,1208,1912,704,36.82,370,ライオン
